Data de Cadastro,ID,SubProduto,Produto Vinculado,Categoria,Fornecedor,Tamanho,UN,Fator,NCM,CST,CFOP,Status
15/06/2025 16:06:54,1123,Papel Higiênico - Rolão,Papel Higiênico - Rolão,Limpeza,União,,UN,8,,,,
15/06/2025 16:06:54,1125,Papel Manteiga 50X70,Papel Manteiga 50X70,Confeitaria,Cecotti,400unds,UN,400,,,,
15/06/2025 16:06:54,1126,Papel Manteiga 50X70,Papel Manteiga 50X70,Confeitaria,Coppa,400fls,UN,400,,,,
15/06/2025 16:06:54,1127,Papel Manteiga 50X70,Papel Manteiga 50X70,Confeitaria,MixPan,400Und,,400,,,,
15/06/2025 16:06:54,1128,Papel Manteiga 50X70,Papel Manteiga 50X70,Confeitaria,Riberfoods,400fls,UN,400,,,,
15/06/2025 16:06:54,1129,Papel Manteiga 50X70,Papel Manteiga 50X70,Confeitaria,Sorpan,400unds,Pacote,400,,,,
15/06/2025 16:06:54,1130,Papel Toalha Não Reciclado Branco *ROLO MAIOR*,Papel Toalha Não Reciclado Branco *ROLO MAIOR*,Limpeza,Cecotti,6x200mt,UN,6,,,,
15/06/2025 16:06:54,1131,Papel Toalha Não Reciclado Branco *ROLO MAIOR*,Papel Toalha Não Reciclado Branco *ROLO MAIOR*,Limpeza,MegaMix,,FD,1,,,,
15/06/2025 16:06:54,1132,Papel Toalha Não Reciclado Branco *ROLO MAIOR*,Papel Toalha Não Reciclado Branco *ROLO MAIOR*,Limpeza,Plaspel,1x1000,FD,6,,,,
15/06/2025 16:06:54,1133,Papel Toalha Não Reciclado Branco *ROLO MAIOR*,Papel Toalha Não Reciclado Branco *ROLO MAIOR*,Limpeza,União,,UN,1,,,,
15/06/2025 16:06:54,1134,Papel ToalhaSuper Luxo Branco Max Clean,Papel Toalha Super Luxo Branco Max Clean,Limpeza,F Martins,1x1000,UN,1,,,,
15/06/2025 16:06:54,1135,Papel Toalha Super Luxo Branco Max Clean,Papel Toalha Super Luxo Branco Max Clean,Limpeza,MartMinas,,UN,1,,,,
15/06/2025 16:06:54,1136,Papel Toalha Super Luxo Branco Max Clean,Papel Toalha Super Luxo Branco Max Clean,Limpeza,MegaMix,,UN,1,,,,
15/06/2025 16:06:54,1137,Papel Toalha Super Luxo Branco Max Clean,Papel Toalha Super Luxo Branco Max Clean,Limpeza,Plaspel,1x1000,UN,1,,,,
15/06/2025 16:06:54,1138,Papel Toalha Super Luxo Branco Max Clean,Papel Toalha Super Luxo Branco Max Clean,Limpeza,União,,UN,1,,,,
15/06/2025 16:06:54,1139,Peito de Peru,Peito de Peru,Frios,Sadia,"2pç c/ 2,5kg",KG,1,,,,
15/06/2025 16:06:54,1140,Peito de Peru,Peito de Peru,Frios,Seara,1Pç,KG,1,,,,
15/06/2025 16:06:54,1141,Peito de Peru Fatiado,Peito de Peru Fatiado,Frios,Sadia,,KG,1,,,,
15/06/2025 16:06:54,1142,Pepsi 1L,Pepsi 1L,Bebidas,Ambev,6,Fardo,6,,,,
15/06/2025 16:06:54,1143,Pepsi 200ml,Pepsi 200ml,Bebidas,Ambev,12,Fardo,,,,,
15/06/2025 16:06:54,1144,Pepsi 2L,Pepsi 2L,Bebidas,Ambev,6,Fardo,6,,,,
15/06/2025 16:06:54,1145,Pepsi 350ml,Pepsi 350ml,Bebidas,Ambev,12,Fardo,12,,,,
15/06/2025 16:06:54,1146,Pepsi Black 350ml,Pepsi black 350ml,Bebidas,Ambev,12,Fardo,12,,,,
15/06/2025 16:06:54,1147,Pepsi Twist 2L,Pepsi Twist 2L,Bebidas,Ambev,6,Fardo,,,,,
15/06/2025 16:06:54,1148,Pepsi Twist 350ml,Pepsi Twist 350ml,Bebidas,Ambev,12,Fardo,,,,,
15/06/2025 16:06:54,1149,Pimenta Biquinho,Pimenta Biquinho,Panificação,Cecotti,,UN,2,,,,
15/06/2025 16:06:54,1150,Pimenta Biquinho,Pimenta Biquinho,Panificação,Plastripel,,UN,2,,,,
15/06/2025 16:06:54,1151,Pimenta Biquinho,Pimenta Biquinho,Panificação,RiberFoods,,UN,2,,,,
15/06/2025 16:06:54,1153,Pimenta Calabresa Triturada Seca,Pimenta Calabresa Triturada Seca,Panificação,Cecotti,1kg,UN,1,,,,
15/06/2025 16:06:54,1154,Pimenta Calabresa Triturada Seca,Pimenta Calabresa Triturada Seca,Panificação,Coppa,250gr,UN,250,,,,
15/06/2025 16:06:54,1155,Pimenta Calabresa Triturada Seca,Pimenta Calabresa Triturada Seca,Panificação,F Martins,3KG,UN,3,,,,
15/06/2025 16:06:54,1156,Pimenta Calabresa Triturada Seca,Pimenta Calabresa Triturada Seca,Panificação,Riberfoods,1kg,UN,1,,,,
15/06/2025 16:06:54,1158,Pimenta do reino moída,Pimenta do reino moída,Panificação,Cecotti,1KG,UN,1,,,,
15/06/2025 16:06:54,1159,Pimenta do reino moída,Pimenta do reino moída,Panificação,Coppa,1KG,UN,1,,,,
15/06/2025 16:06:54,1160,Pimenta do reino moída,Pimenta do reino moída,Panificação,F Martins,1KG,UN,1,,,,
15/06/2025 16:06:54,1161,Pimenta do reino moída,Pimenta do reino moída,Panificação,MartMinas,1KG,UN,"0,04",,,,
15/06/2025 16:06:54,1162,Pimenta do reino moída,Pimenta do reino moída,Panificação,Riberfoods,1KG,UN,"0,5",,,,
15/06/2025 16:06:54,1164,Polvilho Azedo *Amafil*,Polvilho Azedo *Amafil*,Panificação,Cecotti,25KG,UN,25,,,,
15/06/2025 16:06:54,1165,Polvilho Azedo *Amafil*,Polvilho Azedo *Amafil*,Panificação,F Martins,25KG,UN,25,,,,
15/06/2025 16:06:54,1166,Polvilho Azedo Amidotec,Polvilho Azedo *Amafil*,Panificação,MixPan,25KG,UN,25,,,,
15/06/2025 16:06:54,1167,Polvilho Azedo *Amafil*,Polvilho Azedo *Amafil*,Panificação,Riberfoods,25KG,UN,25,,,,
15/06/2025 16:06:54,1169,Polvilho de Mandioca AmidMais 50%,Polvilho de Mandioca AmidMais 50%,Panificação,Cecotti,25Kg,UN,25,,,,
15/06/2025 16:06:54,1170,Polvilho de Mandioca AmidMais 50%,Polvilho de Mandioca AmidMais 50%,Panificação,F Martins,25Kg,UN,25,,,,
15/06/2025 16:06:54,1171,Polvilho de Mandioca AmidMais 50%,Polvilho de Mandioca AmidMais 50%,Panificação,MixPan,25Kg,UN,25,,,,
15/06/2025 16:06:54,1172,Polvilho de Mandioca AmidMais 50%,Polvilho de Mandioca AmidMais 50%,Panificação,Sorpan,,UN,25,,,,
15/06/2025 16:06:54,1174,Polvilho Doce *Amafil*,Polvilho Doce *Amafil*,Panificação,Cecotti,25KG,UN,25,,,,
15/06/2025 16:06:54,1175,Polvilho Doce *Amafil*,Polvilho Doce *Amafil*,Panificação,F Martins,25KG,UN,25,,,,
15/06/2025 16:06:54,1176,Polvilho Doce *Amafil*,Polvilho Doce *Amafil*,Panificação,MixPan,25KG,UN,25,,,,
15/06/2025 16:06:54,1177,Polvilho Doce *Amafil*,Polvilho Doce *Amafil*,Panificação,Sorpan,,UN,1,,,,
15/06/2025 16:06:54,1178,Pote de Plastico 250ml *Redondo* com tampa,Pote de Plastico 250ml *Redondo*,Embalagens,F Martins,25 un,UN,25,,,,
15/06/2025 16:06:54,1179,Pote de Plastico 250ml *Redondo*,Pote de Plastico 250ml *Redondo*,Embalagens,Plaspel,,UN,25,,,,
15/06/2025 16:06:54,1180,Pote de Plastico 250ml *Redondo*,Pote de Plastico 250ml *Redondo*,Embalagens,Plastripel,,UN,25,,,,
15/06/2025 16:06:54,1181,Pote de Plastico 250ml *Redondo*,Pote de Plastico 250ml *Redondo*,Embalagens,Sorpan,25,UN,25,,,,
15/06/2025 16:06:54,1182,Pote de Plastico 250ml *Redondo*,Pote de Plastico 250ml *Redondo*,Embalagens,União,DANUBIO PT C/24,UN,25,,,,
15/06/2025 16:06:54,1183,Pote de Plastico 500ml *Redondo*,Pote de Plastico 500ml *Redondo*,Embalagens,Plaspel,500 ml,Pacote,25,,,,
15/06/2025 16:06:54,1184,Pote de Plastico 500ml *Redondo*,Pote de Plastico 500ml *Redondo*,Embalagens,Plastripel,,UN,25,,,,
15/06/2025 16:06:54,1185,Pote de Plastico 500ml *Redondo*,Pote de Plastico 500ml *Redondo*,Embalagens,União,,UN,1,,,,
15/06/2025 16:06:54,1186,Pote Quadrado 250ml *PraFesta*,Pote Quadrado 250ml *PraFesta*,Embalagens,Plaspel,250 ml,UN,25,,,,
15/06/2025 16:06:54,1187,Pote Quadrado 250ml *PraFesta*,Pote Quadrado 250ml *PraFesta*,Embalagens,Plastripel,,UN,12,,,,
15/06/2025 16:06:54,1188,Pote Quadrado 250ml *PraFesta*,Pote Quadrado 250ml *PraFesta*,Embalagens,União,,UN,240,,,,
15/06/2025 16:06:54,1189,Powerade Frutas Tropicais (Vermelho),Powerade Frutas Tropicais (Vermelho),Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1190,Powerade Laranja,Powerade Laranja,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1191,Powerade Limão,Powerade Limão,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1192,Powerade Mountain Blast (Azul),Powerade Mountain Blast (Azul),Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1193,Powerade Uva,Powerade Uva,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1194,"Preparo de Frutas Vermelhas JEB 4,1kg","Preparo de Frutas Vermelhas JEB 4,1kg",Confeitaria,Riberfoods,"4,1kg",UN,"4,1",,,,
15/06/2025 16:06:54,1195,"Preparo de Frutas Vermelhas JEB 4,1kg","Preparo de Frutas Vermelhas JEB 4,1kg",Confeitaria,Sorpan,"4,1kg",UN,"4,1",,,,
15/06/2025 16:06:54,1196,Presunto Sadia,Presunto Sadia,Frios,Cecotti,1pç,CX,1,,,,
15/06/2025 16:06:54,1197,Presunto Sadia,Presunto Sadia,Frios,Sadia,"2pç c/ 3,5kg",KG,1,,,,
15/06/2025 16:06:54,1198,Presunto Sadia Fatiado,Presunto Sadia Fatiado,Frios,Sadia,,KG,1,,,,
15/06/2025 16:06:54,1200,Queijo Cheddar Cremoso Top Milk,Queijo Cheddar Cremoso Top Milk,Pizzaria,Riberfoods,"1,2kg",UN,"1,2",,,,
15/06/2025 16:06:54,1201,Queijo Cheddar Cremoso Top Milk,Queijo Cheddar Cremoso Top Milk,Pizzaria,Sorpan,"1,2kg",UN,"1,2",,,,
15/06/2025 16:06:54,1202,Queijo Minas Artesanal,Queijo Minas Artesanal,Panificação,Mucio,"1x1,1kg",UN,1,,,,
15/06/2025 16:06:54,1204,Queijo Parmesao Ralado Fino,Queijo Parmesao Ralado Fino,Panificação,Cecotti,3Kg,UN,3,,,,
15/06/2025 16:06:54,1205,Queijo Parmesao Ralado Fino,Queijo Parmesao Ralado Fino,Panificação,F Martins,2 KG,UN,2,,,,
15/06/2025 16:06:54,1206,Queijo Parmesao Ralado Fino,Queijo Parmesao Ralado Fino,Panificação,MixPan,1KG,,1,,,,
15/06/2025 16:06:54,1207,Queijo Parmesao Ralado Fino,Queijo Parmesao Ralado Fino,Panificação,Riberfoods,1Kg,UN,1,,,,
15/06/2025 16:06:54,1208,Refil Para Bolo 650 Grs - Forma Broa Italiana,Refil Para Bolo 650 Grs - Forma Broa Italiana,Embalagens,Cecotti,,UN,100,,,,
15/06/2025 16:06:54,1209,Refil Para Bolo 650 Grs - Forma Broa Italiana,Refil Para Bolo 650 Grs - Forma Broa Italiana,Embalagens,Plastripel,,CX,1,,,,
15/06/2025 16:06:54,1210,Refil Para Bolo 650 Grs - Forma Broa Italiana,Refil Para Bolo 650 Grs - Forma Broa Italiana,Embalagens,Sorpan,1,PCT,100,,,,
15/06/2025 16:06:54,1211,Refri Clashd  269ml Frutas Vermelhas,Refri Clashd  269ml Frutas Vermelhas,Bebidas,Bebidas Marra,12,Fardo,,,,,
15/06/2025 16:06:54,1212,Refri Clashd  269ml Limão siciliano,Refri Clashd  269ml Limão siciliano,Bebidas,Bebidas Marra,12,Fardo,,,,,
15/06/2025 16:06:54,1213,Refri Clashd  269ml Maçã Golden,Refri Clashd  269ml Maçã Golden,Bebidas,Bebidas Marra,12,Fardo,,,,,
15/06/2025 16:06:54,1214,Refri Fys 350ml Guaraná da Amazônia,Refri Fys 350ml Guaraná da Amazônia,Bebidas,Bebidas Marra,12,Fardo,,,,,
15/06/2025 16:06:54,1215,Refri Fys 350ml Guaraná Zero,Refri Fys 350ml Guaraná Zero,Bebidas,Bebidas Marra,12,Fardo,,,,,
15/06/2025 16:06:54,1216,Refri Fys 350ml Laranja Pêra,Refri Fys 350ml Laranja Pêra,Bebidas,Bebidas Marra,12,Fardo,,,,,
15/06/2025 16:06:54,1217,Refri Fys 350ml Limão Siciliano,Refri Fys 350ml Limão Siciliano,Bebidas,Bebidas Marra,12,Fardo,,,,,
15/06/2025 16:06:54,1219,Requeijão Cremoso Com Amido Top Milk,Requeijão Cremoso Com Amido Top Milk,Pizzaria,Riberfoods,"1,8kg",UN,"1,8",,,,
15/06/2025 16:06:54,1220,Requeijão Cremoso Com Amido Top Milk,Requeijão Cremoso Com Amido Top Milk,Pizzaria,Sorpan,"1,8kg",UN,"1,8",,,,
15/06/2025 16:06:54,1221,Sabonete líquido,Sabonete líquido,Limpeza,F Martins,"4,5kg",UN,"4,5",,,,
15/06/2025 16:06:54,1222,Sabonete líquido,Sabonete líquido,Limpeza,MartMinas,5L,UN,2,,,,
15/06/2025 16:06:54,1223,Sabonete líquido,Sabonete líquido,Limpeza,MegaMix,,UN,5,,,,
15/06/2025 16:06:54,1224,Sabonete líquido,Sabonete líquido,Limpeza,Plastripel,,UN,5,,,,
15/06/2025 16:06:54,1225,Sabonete líquido,Sabonete líquido,Limpeza,União,,UN,5,,,,
15/06/2025 16:06:54,1227,Sache Barbecue Dajuda,Sache Barbecue Dajuda,Atendimento,Cecotti,,UN,1,,,,
15/06/2025 16:06:54,1228,Sache Barbecue Dajuda,Sache Barbecue Dajuda,Atendimento,F Martins,192X7g,UN,1,,,,
15/06/2025 16:06:54,1229,Sache Barbecue Dajuda,Sache Barbecue Dajuda,Atendimento,Plaspel,8x192x7gr,Un,1,,,,
15/06/2025 16:06:54,1230,Sache Barbecue Dajuda,Sache Barbecue Dajuda,Atendimento,Plastripel,,UN,1,,,,
15/06/2025 16:06:54,1231,Sache Barbecue Dajuda,Sache Barbecue Dajuda,Atendimento,Riberfoods,192x7,UN,1,,,,
15/06/2025 16:06:54,1232,Sache Barbecue Dajuda,Sache Barbecue Dajuda,Atendimento,União,,UN,1,,,,
15/06/2025 16:06:54,1233,Sache Barbecue Dajuda 24.19 cx,Sache Barbecue Dajuda,Atendimento,Wilson,8x192x7gr,UN,1,,,,
15/06/2025 16:06:54,1235,Sache Catchup *Dajuda*,Sache Catchup *Dajuda*,Atendimento,Cecotti,192x7gr,UN,1,,,,
15/06/2025 16:06:54,1236,Sache Catchup *Dajuda*,Sache Catchup *Dajuda*,Atendimento,Coppa,192x7gr,un,1,,,,
15/06/2025 16:06:54,1237,Sache Catchup *Dajuda*,Sache Catchup *Dajuda*,Atendimento,F Martins,192x7gr,UN,1,,,,
15/06/2025 16:06:54,1238,Sache Catchup *Dajuda*,Sache Catchup *Dajuda*,Atendimento,Plaspel,192x7gr,UN,1,,,,
15/06/2025 16:06:54,1239,Sache Catchup *Dajuda*,Sache Catchup *Dajuda*,Atendimento,Plastripel,192x7gr,UN,1,,,,
15/06/2025 16:06:54,1240,Sache Catchup *Dajuda*,Sache Catchup *Dajuda*,Atendimento,Riberfoods,192x7gr,CX,1,,,,
15/06/2025 16:06:54,1241,Sache Catchup *Dajuda*,Sache Catchup *Dajuda*,Atendimento,Sorpan,192x7gr,UN,1,,,,
15/06/2025 16:06:54,1242,Sache Catchup *Dajuda*,Sache Catchup *Dajuda*,Atendimento,União,192x7gr,UN,1,,,,
15/06/2025 16:06:54,1243,Sache Catchup *Dajuda* 115.67,Sache Catchup *Dajuda*,Atendimento,Wilson,8x192x7gr,FD,8,,,,
15/06/2025 16:06:54,1245,Sache Maionese Dajuda,Sache Maionese Dajuda,Atendimento,Cecotti,,UN,1,,,,
15/06/2025 16:06:54,1246,Sache Maionese Dajuda,Sache Maionese Dajuda,Atendimento,Coppa,"1,1Kg",CX,1,,,,
15/06/2025 16:06:54,1247,Sache Maionese Dajuda,Sache Maionese Dajuda,Atendimento,F Martins,192X7g,UN,1,,,,
15/06/2025 16:06:54,1248,Sache Maionese Dajuda,Sache Maionese Dajuda,Atendimento,Plaspel,8x192x7gr,UN,1,,,,
15/06/2025 16:06:54,1249,Sache Maionese Dajuda,Sache Maionese Dajuda,Atendimento,Plastripel,,UN,1,,,,
15/06/2025 16:06:54,1250,Sache Maionese Dajuda,Sache Maionese Dajuda,Atendimento,Riberfoods,,,1,,,,
15/06/2025 16:06:54,1251,Sache Maionese Dajuda,Sache Maionese Dajuda,Atendimento,Sorpan,192x7gr,UN,1,,,,
15/06/2025 16:06:54,1252,Sache Maionese Dajuda,Sache Maionese Dajuda,Atendimento,União,8x192x7gr,UN,1,,,,
15/06/2025 16:06:54,1253,Sache Maionese Dajuda 116.82,Sache Maionese Dajuda,Atendimento,Wilson,8x192x7gr,FD,8,,,,
15/06/2025 16:06:54,1254,Saco de lixo 100L,Saco de lixo 100L,Limpeza,MegaMix,,UN,100,,,,
15/06/2025 16:06:54,1255,Saco de lixo 100L,Saco de lixo 100L,Limpeza,Plaspel,75x90,UN,100,,,,
15/06/2025 16:06:54,1256,Saco de lixo 100L,Saco de lixo 100L,Limpeza,União,,UN,50,,,,
15/06/2025 16:06:54,1257,Saco de Lixo 200L,Saco de Lixo 200L,Limpeza,MegaMix,,UN,100,,,,
15/06/2025 16:06:54,1258,Saco de Lixo 200L,Saco de Lixo 200L,Limpeza,Plaspel,95x120,FD,100,,,,
15/06/2025 16:06:54,1259,Saco de Lixo 200L,Saco de Lixo 200L,Limpeza,União,,UN,100,,,,
15/06/2025 16:06:54,1260,Saco de lixo 300L,Saco de lixo 300L,Limpeza,MegaMix,,UN,100,,,,
15/06/2025 16:06:54,1261,Saco de lixo 60L,Saco de lixo 60L,Limpeza,MegaMix,,UN,100,,,,
15/06/2025 16:06:54,1262,Saco de lixo 60L,Saco de lixo 60L,Limpeza,Plaspel,63x80,UN,100,,,,
15/06/2025 16:06:54,1263,Saco de lixo 60L,Saco de lixo 60L,Limpeza,União,,UN,100,,,,
15/06/2025 16:06:54,1264,Saco de Mini Cachorro Quente,Saco de Mini Cachorro Quente,Embalagens,Plaspel,,FD,,,,,
15/06/2025 16:06:54,1265,Saco de Mini Cachorro Quente,Saco de Mini Cachorro Quente,Embalagens,Plastripel,,FD,,,,,
15/06/2025 16:06:54,1266,Saco De Pipoca N 5 Branco,Saco De Pipoca N 5 Branco,Embalagens,Plaspel,,FD,,,,,
15/06/2025 16:06:54,1267,Saco De Pipoca N 5 Branco,Saco De Pipoca N 5 Branco,Embalagens,Plastripel,,FD,,,,,
15/06/2025 16:06:54,1268,Saco Papel Fundo Quadrado 75 X 44,Saco Papel Fundo Quadrado 75 X 44,Embalagens,Plaspel,100un,UN,,,,,
15/06/2025 16:06:54,1269,Saco Papel Fundo Quadrado 75 X 44,Saco Papel Fundo Quadrado 75 X 44,Embalagens,Plastripel,100un,UN,,,,,
15/06/2025 16:06:54,1270,Saco Papel Fundo Quadrado 75 X 44,Saco Papel Fundo Quadrado 75 X 44,Embalagens,União,100un,UN,250,,,,
15/06/2025 16:06:54,1271,Saco Plástico Leitoso 21x17,Saco Plástico Leitoso 21x17,Embalagens,Plaspel,,UN,1,,,,
15/06/2025 16:06:54,1272,Saco Plástico Leitoso 21x17,Saco Plástico Leitoso 21x17,Embalagens,Plaspel,,FD,,,,,
15/06/2025 16:06:54,1273,Saco Plástico Leitoso 21x17,Saco Plástico Leitoso 21x17,Embalagens,Plastripel,,FD,,,,,
15/06/2025 16:06:54,1274,Saco Plástico Leitoso 21x17,Saco Plástico Leitoso 21x17,Embalagens,União,1kg,UN,1,,,,
15/06/2025 16:06:54,1275,Saco Plástico Transparente 10x20,Saco Plástico Transparente 10x20,Embalagens,Plaspel,10x20,Pacote,1000,,,,
15/06/2025 16:06:54,1276,Saco Plástico Transparente 10x20,Saco Plástico Transparente 10x20,Embalagens,Plastripel,,FD,1,,,,
15/06/2025 16:06:54,1277,Saco Plástico Transparente 15X35,Saco Plástico Transparente 15X35,Embalagens,Plaspel,,FD,1,,,,
15/06/2025 16:06:54,1278,Saco Plástico Transparente 15X35,Saco Plástico Transparente 15X35,Embalagens,Plastripel,,FD,1,,,,
15/06/2025 16:06:54,1279,Saco Plástico Transparente 20X40,Saco Plástico Transparente 20X40,Embalagens,Plastripel,,FD,1,,,,
15/06/2025 16:06:54,1280,Saco Plástico Transparente 25 X 35,Saco Plástico Transparente 25 X 35,Embalagens,Plaspel,25x35,Kg,1,,,,
15/06/2025 16:06:54,1281,Saco Plástico Transparente 25 X 35,Saco Plástico Transparente 25 X 35,Embalagens,Plastripel,,FD,1,,,,
15/06/2025 16:06:54,1282,Saco Plástico Transparente 30X40,Saco Plástico Transparente 30X40,Embalagens,Plastripel,,UN,1,,,,
15/06/2025 16:06:54,1283,Saco Plástico Transparente 50 X 80,Saco Plástico Transparente 50 X 80,Embalagens,Plaspel,50x80,UN,100,,,,
15/06/2025 16:06:54,1284,Saco Plástico Transparente 50 X 80,Saco Plástico Transparente 50 X 80,Embalagens,Plastripel,,UN,100,,,,
15/06/2025 16:06:54,1285,Sacola 50X60,Sacola 50X60,Embalagens,Plaspel,,CX,500,,,,
15/06/2025 16:06:54,1286,Sacola 50X60,Sacola 50X60,Embalagens,Plastripel,,CX,250,,,,
15/06/2025 16:06:54,1288,Sal Amoniaco,Sal Amoniaco,Panificação,Cecotti,25KG,UN,25,,,,
15/06/2025 16:06:54,1289,Sal Amoniaco,Sal Amoniaco,Panificação,Coppa,1KG,UN,1,,,,
15/06/2025 16:06:54,1290,Sal Amoniaco,Sal Amoniaco,Panificação,F Martins,1KG,UN,1,,,,
15/06/2025 16:06:54,1291,Sal Amoniaco,Sal Amoniaco,Panificação,Riberfoods,1KG,UN,2,,,,
15/06/2025 16:06:54,1293,Sal Grosso,Sal Grosso,Panificação,Cecotti,1KG,UN,1,,,,
15/06/2025 16:06:54,1294,Sal Grosso,Sal Grosso,Panificação,F Martins,1KG,UN,30,,,,
15/06/2025 16:06:54,1296,Sal Refinado,Sal Refinado,Panificação,Bernardão,30kg,UN,1,,,,
15/06/2025 16:06:54,1297,Sal Refinado,Sal Refinado,Panificação,Cecotti,10x1kg,FD,10,,,,
15/06/2025 16:06:54,1298,Sal Refinado,Sal Refinado,Panificação,F Martins,30x1kg,KG,1,,,,
15/06/2025 16:06:54,1299,"Sal Refinado 1,79",Sal Refinado,Panificação,MartMinas,10x1kg,FD,1,,,,
15/06/2025 16:06:54,1300,Sal Refinado,Sal Refinado,Panificação,MixPan,1kg,FD,30,,,,
15/06/2025 16:06:54,1302,Sal Sache,Sal Sache,Atendimento,Cecotti,,,,,,,
15/06/2025 16:06:54,1303,Sal Sache,Sal Sache,Atendimento,F Martins,,,,,,,
15/06/2025 16:06:54,1304,Sal Sache,Sal Sache,Atendimento,Plaspel,,,,,,,
15/06/2025 16:06:54,1305,Sal Sache,Sal Sache,Atendimento,Plastripel,,,,,,,
15/06/2025 16:06:54,1306,Sal Sache,Sal Sache,Atendimento,Riberfoods,,,,,,,
15/06/2025 16:06:54,1307,Sal Sache,Sal Sache,Atendimento,União,,,,,,,
15/06/2025 16:06:54,1308,Salmao Eviscerado Fresco Premium 14/16,Salmao Eviscerado Fresco Premium 14/16,Sushi,Dellys,30KG,CX,30,,,,
15/06/2025 16:06:54,1309,Salmao Eviscerado Fresco Premium 14/16,Salmao Eviscerado Fresco Premium 14/16,Sushi,Dellys,30KG,CX,30,,,,
15/06/2025 16:06:54,1310,Salmao Eviscerado Fresco Premium 14/16,Salmao Eviscerado Fresco Premium 14/16,Sushi,Tomodachi,30KG,KG,0.03,,,,
15/06/2025 16:06:54,1311,Salsicha,Salsicha,Frios,Cecotti,1Pç,UN,1,,,,
15/06/2025 16:06:54,1312,Salsicha,Salsicha,Frios,Pif Paf,1Pç,KG,1,,,,
15/06/2025 16:06:54,1313,Salsicha,Salsicha,Frios,Sadia,Cx 12 kg,KG,1,,,,
15/06/2025 16:06:54,1314,Salsicha,Salsicha,Frios,Seara,20 kg,05KG,20,,,,
15/06/2025 16:06:54,1315,Salsicha,Salsicha,Frios,Super Frango,18kg/cx,KG,1,,,,
15/06/2025 16:06:54,1316,Salsicha a vacuo (revenda),Salsicha a vacuo (revenda),Frios,Sadia,,KG,1,,,,
15/06/2025 16:06:54,1317,Saque Mirim - *Thikara Sake*,Saque Mirim - *Thikara Sake*,Sushi,Dellys,20L,UN,20,,,,
15/06/2025 16:06:54,1318,Saque Mirim - *Thikara Sake*,Saque Mirim - *Thikara Sake*,Sushi,Tomodachi,20L,UN,20,,,,
15/06/2025 16:06:54,1319,Schweppes Citrus 310ml,Schweppes Citrus 310ml,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1320,Schweppes Tonica 310ml,Schweppes Tonica 310ml,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1321,Schweppes Vodka e Citrus 310ml,Schweppes Vodka e Citrus 310ml,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1322,Shimeji Fresco Bandeja,Shimeji Fresco Bandeja,Sushi,Dellys,20L,UN,20,,,,
15/06/2025 16:06:54,1323,Shimeji Fresco Bandeja,Shimeji Fresco Bandeja,Sushi,Tomodachi,20L,UN,20,,,,
15/06/2025 16:06:54,1324,Shitake Seco e Desidratado,Shitake Seco e Desidratado,Sushi,Dellys,20L,UN,20,,,,
15/06/2025 16:06:54,1325,Shitake Seco e Desidratado,Shitake Seco e Desidratado,Sushi,Tomodachi,20L,UN,20,,,,
15/06/2025 16:06:54,1326,Sprite  2L,Sprite  2L,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1327,Sprite 1L,Sprite 1L,Bebidas,Uberlandia Refrescos,12,Fardo,12,,,,
15/06/2025 16:06:54,1328,Sprite 200ml,Sprite 200ml,Bebidas,Uberlandia Refrescos,12,Fardo,12,,,,
15/06/2025 16:06:54,1329,Sprite 220ml,Sprite 220ml,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1330,Sprite 310ml,Sprite 310ml,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1331,Sprite 310ml Zero,Sprite 310ml Zero,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1332,Sprite Lemon Fresh 510ml,Sprite Lemon Fresh 510ml,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1333,Suco Ades 1L Morango,Suco Ades 1L Morango,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1334,Suco Ades Uva 1L,Suco Ades Uva 1L,Bebidas,Uberlandia Refrescos,6,Fardo,6,,,,
15/06/2025 16:06:54,1335,Suco Alegria Laranja Preto 250ml,Suco Alegria Laranja Preto 250ml,Bebidas,Mineiro,27,Fardo,,,,,
15/06/2025 16:06:54,1336,Suco Alegria Laranja Rosa 250ml,Suco Alegria Laranja Rosa 250ml,Bebidas,Mineiro,27,Fardo,,,,,
